study,wave,versn_s,studytit,uniqid,intrvwr_id,cntry,cntrycow,year,fw_start,fw_end,cntry_y,mode,mm_mixed_mode_EVS5,mm_mode_fu_EVS5,mm_matrix_group_EVS5,mm_fw_start_fu_EVS5,mm_fw_end_fu_EVS5,mm_year_fu_EVS5,ivlength,ivstart,ivstend,ivdate,mm_v277_fu_EVS5,mm_v278a_fu_r_EVS5,mm_v279a_fu_r_EVS5,lnge_num,gwght,pwght,wght_eq1000,reg_iso,size_5c,respint,A001,A002,A003,A004,A005,A006,A008,A009,A170,A173,A027,A029,A030,A032,A034,A035,A038,A039,A040,A041,A042,A065,A066,A067,A068,A071,A072,A074,A078,A079,A080_01,A080_02,A124_02,A124_03,A124_06,A124_08,A124_09,A165,B008,C001,C001_01,C002,C002_01,D081,D026_03,D026_05,C038,C039,C041,D001_B,G007_18_B,G007_33_B,G007_34_B,G007_35_B,G007_36_B,D054,D059,D060,D061,D078,E001,E002,E003,E004,Y002,E012,E015,E018,E023,E025,E026,E027,E028,E033,E035,E036,E037,E039,E069_01,E069_02,E069_04,E069_05,E069_06,E069_07,E069_08,E069_18A,E069_18,E069_11,E069_12,E069_13,E069_14,E069_17,E069_20,E111_01,E114,E115,E116,E117,E179_WVS7,E181_EVS5,E224,E225,E226,E227,E228,E229,E233,E233A,E233B,E235,E236,E263,E264,E265_01,E265_02,E265_03,E265_04,E265_05,E265_06,E265_07,E265_08,F025,F028,F028B_WVS7,F066_EVS5,F034,F050,F051,F053,F054,F063,F114A,F115,F116,F117,F118,F119,F120,F121,F122,F123,F132,E290,F144_02,G005,G006,G052,G062,G063,G255,G256,G257,H009,H010,H011,X001,X002,X003,X003R,X003R2,G027A,X002_02A,V002,V002A,V001,V001A,X007,x026_01,X011,X013,X025A_01,X025R,W002A_01,W002R,V004AM_01,V004RM,V004AF_01,V004RF,X028,W003,X052,X035_EVS5,X036E_WVS7,V097EF,W005_EVS5,W006E_WVS7,X047_WVS7,X047E_EVS5
2,7,2024,0,840722069,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,36,10.29,11.05,20170502,-4,-4.0,-4.0,128,0.920036522,10.6132138674884,0.385208,840035,4,1,1,1,2,2,2,1,2,1,8,9,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,1,1,2,-4,2,-4,3,3,3,3,3,3,1,2,1,2,2,2,2,3,4,3,4,1,3,3,2,2,0,3,2,2,2,3,1,3,6,6,3,7,4,1,1,2,2,1,3,2,1,-4,3,3,2,2,2,1,6,4,4,4,1,840001,-4,7,1,10,7,1,10,10,-2,7,10,8,1,1,1,1,3,4,2,1,4,4,1,1,1,-4,1,1,1,1,1,10,2,2,1,2,8,1,1,7,1,2,1,2,1,1,2,4,2,2,3,2,2,2,3,4,2,1997,20,1,1,1,840,1,840,1,840,6,2,0,4,6,3,-3,-3,5,3,5,3,2,-3,3,-4,5,3,-4,-3,5,-4
2,7,2024,0,840722070,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,23,16.33,16.56,20170501,-4,-4.0,-4.0,128,0.398511377,10.6132138674884,0.385208,840043,5,2,3,2,1,2,2,4,2,2,7,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,-4,1,-4,1,5,5,4,1,5,2,2,2,3,3,2,4,4,4,4,4,3,-2,4,2,3,0,1,3,1,1,1,2,2,3,1,5,10,8,4,3,1,2,2,4,2,3,-4,4,4,4,1,2,2,1,4,1,4,1,840002,-4,5,1,10,1,1,10,10,1,1,10,3,1,1,1,3,4,4,3,2,2,4,0,8,8,-4,3,0,0,0,0,1,1,1,1,1,10,5,10,10,10,10,10,3,7,1,4,3,2,2,2,4,4,4,4,4,1,1963,54,4,3,1,840,1,840,1,840,6,1,0,1,6,3,-3,-3,7,3,7,3,1,-3,1,-4,6,1,-4,-3,5,-4
2,7,2024,0,840722071,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,-5,-5.0,-5.0,20170501,-4,-4.0,-4.0,128,0.493473246,10.6132138674884,0.385208,840043,5,2,1,2,3,1,3,1,4,3,1,2,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,2,3,2,-4,2,-4,3,5,2,5,4,2,2,2,1,2,2,1,3,3,3,3,3,1,3,2,3,2,0,2,2,1,1,1,1,3,4,6,3,5,2,3,4,4,4,3,3,3,3,-4,3,4,4,4,3,4,1,3,2,4,3,840004,-4,1,1,10,5,6,7,10,1,5,7,6,3,1,3,1,2,3,4,2,1,4,2,1,1,-4,1,1,1,1,1,10,1,1,1,1,1,1,1,5,4,4,1,1,1,1,3,3,3,1,1,2,3,3,4,4,2,1979,38,3,2,1,840,0,826,1,840,1,1,5,6,4,2,7,3,7,3,6,3,2,1,2,-4,8,1,-4,2,3,-4
2,7,2024,0,840722072,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,45,12.38,13.23,20170517,-4,-4.0,-4.0,128,1.257185738,10.6132138674884,0.385208,840036,3,2,1,1,2,1,1,1,2,1,9,9,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,2,3,-4,1,-4,4,3,4,3,2,2,1,2,1,2,1,2,2,2,3,3,3,2,1,4,1,2,1,3,1,1,1,1,2,3,8,6,4,3,2,1,1,3,4,1,2,1,3,-4,2,3,1,4,2,4,8,4,3,4,2,840001,-4,5,2,9,3,1,9,6,4,9,10,7,1,1,1,2,3,2,3,1,3,3,2,1,1,-4,1,1,1,1,1,10,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,2,2,2,1,1,1,1,4,4,1,1945,72,6,3,1,840,1,840,1,840,1,1,2,2,6,3,3,2,2,1,2,1,2,5,2,-4,1,6,-4,-3,7,-4
2,7,2024,0,840722073,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,122,11.45,13.48,20170502,-4,-4.0,-4.0,128,0.822022429,10.6132138674884,0.385208,840020,-5,1,1,1,1,1,2,3,1,2,8,7,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,3,2,-4,2,-4,1,5,3,3,2,4,2,2,2,2,2,2,2,3,4,4,3,2,3,1,3,1,1,1,2,1,1,1,2,2,3,3,6,6,3,3,2,2,2,2,3,2,3,-4,4,3,3,2,1,2,4,3,4,4,1,5,-4,6,1,10,6,1,10,10,1,7,10,7,2,2,1,3,2,3,2,1,2,4,0,8,7,-4,1,1,1,0,0,3,2,3,1,1,10,7,8,7,4,2,10,3,5,1,2,3,2,2,4,2,3,2,3,3,1,1994,23,1,1,1,840,1,840,1,840,6,2,0,2,6,3,-3,-3,6,3,3,2,1,-3,3,-4,3,6,-4,-3,7,-4
2,7,2024,0,840722074,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,67,14.05,15.13,20170501,-4,-4.0,-4.0,128,1.706774583,10.6132138674884,0.385208,840005,5,2,1,1,3,2,1,3,3,3,8,10,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,-4,2,-4,4,5,4,2,3,3,2,3,2,3,3,3,1,3,4,-2,4,2,-2,4,-2,-5,1,3,1,1,1,1,1,1,9,3,2,2,2,3,1,4,3,1,3,3,4,-4,2,3,3,4,2,4,1,4,4,4,1,840001,-4,2,1,10,8,2,5,10,1,8,10,7,1,1,2,4,4,3,4,2,3,3,0,8,7,-4,2,1,1,1,1,4,1,1,1,1,1,1,-2,9,9,1,3,1,9,1,1,5,2,3,2,2,1,2,3,3,1,1954,63,5,3,1,840,1,840,1,840,1,1,2,3,4,2,4,2,3,2,3,2,4,1,2,-4,-3,6,-4,3,5,-4
2,7,2024,0,840722075,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,-5,21.11,21.29,20170502,-4,-4.0,-4.0,128,0.489886292,10.6132138674884,0.385208,840035,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4,-2,-4,-2,-2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,-2,-2,-4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1997,20,1,1,-2,-2,-2,-2,-2,-2,6,-2,-2,1,-2,-2,-3,-3,-2,-2,-2,-2,-2,-3,-2,-4,0,-2,-4,-3,-2,-4
2,7,2024,0,840722076,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,37,16.55,17.33,20170501,-4,-4.0,-4.0,128,0.188261484,10.6132138674884,0.385208,840022,-5,1,1,2,2,3,1,3,1,3,9,9,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,2,-4,2,-4,1,3,1,1,1,2,1,3,2,2,2,2,1,4,4,3,2,1,2,4,1,2,1,2,1,2,2,2,2,2,5,4,3,7,2,2,1,1,2,2,3,2,3,-4,3,3,2,1,1,3,6,3,3,4,1,840002,-4,8,3,10,2,2,10,9,2,7,9,8,2,2,2,3,3,3,1,2,1,3,1,4,2,-4,1,1,1,1,1,7,3,2,3,2,10,8,8,6,2,1,10,3,5,1,1,4,2,3,2,2,1,2,3,3,1,1980,37,3,2,2,608,0,608,0,608,6,1,0,1,7,3,-3,-3,6,3,6,3,1,-3,3,-4,2,5,-4,-3,7,-4
2,7,2024,0,840722077,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,49,9.5,10.4,20170502,-4,-4.0,-4.0,128,1.230956856,10.6132138674884,0.385208,840013,3,2,2,1,2,4,2,2,2,2,9,4,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,2,3,-4,3,-4,4,2,2,2,3,2,2,2,2,2,2,3,1,3,3,3,3,1,3,2,4,3,1,1,1,2,2,2,2,2,4,5,4,7,5,1,1,3,1,3,2,3,3,-4,2,2,3,3,3,3,3,2,3,2,3,840001,-4,7,6,3,8,3,6,4,3,5,8,3,1,2,2,2,3,2,3,3,2,2,0,3,4,-4,2,1,1,1,1,4,4,6,5,4,5,7,3,2,2,1,2,1,2,1,2,3,3,2,2,2,2,2,2,3,2,1994,23,1,1,1,840,1,840,1,840,6,2,1,5,4,2,-3,-3,-1,-1,3,2,1,-3,3,-4,1,10,-4,-3,5,-4
2,7,2024,0,840722078,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,46,18.31,19.18,20170501,-4,-4.0,-4.0,128,0.538806483,10.6132138674884,0.385208,840043,5,2,1,1,2,3,1,2,2,1,8,7,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,2,1,2,-4,2,-4,3,1,1,1,1,2,1,2,2,3,2,3,1,3,3,3,3,2,3,1,3,1,0,2,3,3,1,2,2,3,3,2,5,8,2,2,2,3,3,2,2,2,3,-4,3,3,2,2,2,2,7,1,2,4,2,840002,-4,9,1,9,7,3,8,9,7,8,10,8,4,4,2,2,1,3,2,2,2,3,6,4,2,-4,1,1,0,0,0,9,7,5,1,1,5,1,3,4,3,1,3,1,5,0,-3,4,2,1,2,2,2,3,4,3,2,1988,29,2,1,2,356,-2,356,-2,356,1,1,0,2,7,3,-2,-2,-2,-2,-2,-2,5,1,3,-4,-3,-2,-4,1,7,-4
2,7,2024,0,840722079,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,47,19.58,20.46,20170501,-4,-4.0,-4.0,128,0.697288392,10.6132138674884,0.385208,840037,-5,2,1,1,1,3,2,1,1,1,9,9,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2,3,2,-4,1,-4,3,5,4,3,3,3,2,3,2,3,3,3,1,4,4,3,4,2,1,1,2,2,0,2,1,2,1,2,2,3,8,8,1,1,1,3,2,3,4,2,4,3,3,-4,3,4,2,3,2,3,3,4,4,4,2,840001,-4,1,1,10,6,3,10,10,1,3,10,7,1,1,1,3,3,3,4,2,3,4,1,6,3,-4,1,1,1,1,1,10,1,1,1,1,-2,1,-2,6,6,3,8,1,3,1,2,2,2,4,3,2,2,2,2,2,1,1954,63,5,3,1,840,1,840,1,840,1,1,0,2,6,3,5,3,3,2,3,2,4,4,1,-4,-3,4,-4,-3,8,-4
2,7,2024,0,840722080,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,41,12.5,13.32,20170502,-4,-4.0,-4.0,128,0.948300244,10.6132138674884,0.385208,840005,4,1,1,1,2,2,2,3,2,3,7,8,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,2,2,-4,1,-4,2,4,4,3,4,2,1,3,2,4,3,3,3,3,3,3,3,2,1,1,3,1,1,3,2,2,1,3,3,3,8,1,1,5,1,3,2,4,3,2,3,3,3,-4,2,3,-2,4,2,3,5,3,2,4,1,840001,-4,4,1,10,10,7,8,10,1,1,9,7,2,2,1,4,2,2,4,3,2,2,0,8,2,-4,2,1,1,1,1,10,1,1,2,1,9,1,9,10,9,1,8,1,10,1,2,2,1,3,2,1,1,4,4,2,2,1951,66,6,3,1,840,1,840,1,840,5,1,1,2,3,2,-3,-3,3,2,3,2,3,-3,2,-4,4,4,-4,-3,3,-4
2,7,2024,0,840722081,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,28,15.34,16.02,20170501,-4,-4.0,-4.0,128,1.026714182,10.6132138674884,0.385208,840030,-5,2,1,2,2,2,2,2,2,2,7,8,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,1,2,-4,3,-4,2,4,4,3,3,4,1,2,2,2,2,2,2,3,3,3,3,1,2,1,3,1,0,2,2,2,1,2,2,3,3,6,4,3,3,1,1,2,2,2,3,3,2,-4,3,3,2,2,2,2,6,3,2,3,2,840002,-4,5,3,9,7,5,5,8,-2,5,8,8,3,1,2,2,2,3,3,2,2,3,8,2,3,-4,1,1,0,1,1,5,7,6,1,1,5,2,7,8,2,2,7,1,9,1,2,3,2,2,2,2,2,1,3,3,2,1964,53,4,3,1,840,1,840,1,840,1,1,1,2,-2,-2,3,2,3,2,3,2,1,8,2,-4,-2,7,-4,-3,7,-4
2,7,2024,0,840722082,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,90,19.53,21.24,20170502,-4,-4.0,-4.0,128,0.686880792,10.6132138674884,0.385208,840005,4,2,1,2,3,3,1,3,3,3,4,4,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2,2,2,-4,3,-4,3,4,3,2,2,2,1,2,2,3,2,2,2,3,3,3,3,1,2,4,2,3,1,1,2,2,1,1,2,2,4,3,5,6,3,3,2,3,3,2,3,3,3,-4,4,4,3,3,3,3,3,3,3,4,1,840004,-4,6,4,9,7,2,10,8,1,4,10,4,2,1,1,2,2,4,2,2,1,3,0,8,5,-4,2,0,0,0,0,3,2,5,7,7,9,9,7,5,7,6,10,1,9,1,2,3,1,2,2,2,1,1,3,2,1,1967,50,4,3,1,840,1,840,1,840,1,1,3,5,6,3,4,2,5,3,2,1,1,2,2,-4,4,6,-4,1,4,-4
2,7,2024,0,840722083,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,30,19.3,20.0,20170503,-4,-4.0,-4.0,128,0.584418643,10.6132138674884,0.385208,840003,5,2,1,2,2,3,2,1,2,3,6,8,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,3,-4,3,-4,4,4,3,2,2,4,2,2,2,3,3,3,2,3,3,3,3,3,2,2,4,3,0,1,1,2,1,3,3,3,-2,3,3,8,2,2,2,3,3,2,3,3,3,-4,3,3,3,3,2,3,-2,-2,-2,-2,-2,840002,-4,-2,-2,-2,-2,-2,-2,6,-2,-2,7,-2,2,2,2,2,3,1,2,3,1,1,-2,2,2,-4,1,1,1,1,1,10,1,1,1,1,1,1,2,4,1,1,1,1,1,-2,3,2,4,4,3,3,3,4,4,2,2,1969,48,4,2,-2,-2,-2,-2,-2,-2,1,-2,-2,4,5,3,3,2,-2,-2,-2,-2,1,-2,-2,-4,-2,-2,-4,-3,-2,-4
2,7,2024,0,840722084,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,24,16.58,17.22,20170501,-4,-4.0,-4.0,128,0.674417871,10.6132138674884,0.385208,840049,3,1,3,1,1,2,2,4,1,1,9,9,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,2,-4,1,-4,1,5,4,4,2,5,2,2,1,2,2,2,3,4,4,4,4,3,1,2,4,3,0,1,3,2,1,1,1,2,2,1,7,9,4,4,2,2,1,2,3,2,2,-4,4,3,3,1,2,1,2,3,3,4,2,840002,-4,7,1,10,7,2,9,10,1,1,9,4,1,1,2,3,2,3,2,1,2,3,0,8,8,-4,3,0,0,0,0,1,1,2,1,1,10,8,10,10,10,10,7,1,4,1,3,4,2,3,1,3,3,3,4,4,2,1974,43,3,2,1,840,1,840,1,840,1,1,0,2,8,3,6,3,7,3,8,3,1,3,1,-4,1,1,-4,1,7,-4
2,7,2024,0,840722085,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,287,19.08,23.55,20170515,-4,-4.0,-4.0,128,0.713524626,10.6132138674884,0.385208,840013,3,1,1,2,1,2,3,3,1,1,9,9,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2,1,2,-4,2,-4,3,3,3,2,3,5,1,2,1,2,2,2,3,4,4,2,4,3,1,2,3,2,0,1,2,2,3,1,1,2,3,6,3,9,2,3,2,1,1,2,3,3,2,-4,3,3,3,2,2,2,2,4,2,4,1,840002,-4,10,1,10,10,1,10,10,8,8,8,8,1,1,1,4,3,4,1,1,1,4,2,4,4,-4,2,1,1,1,1,2,1,3,1,1,10,7,10,10,7,1,3,3,6,1,3,5,3,4,3,2,2,1,3,3,1,1985,32,2,2,1,840,1,840,1,840,1,1,0,2,6,3,7,3,6,3,7,3,1,1,2,-4,6,1,-4,1,7,-4
2,7,2024,0,840722086,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,31,20.17,20.49,20170501,-4,-4.0,-4.0,128,0.66372646,10.6132138674884,0.385208,840033,5,1,1,2,2,1,2,3,2,2,8,7,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,2,1,2,-4,2,-4,1,4,4,4,3,3,1,3,2,3,2,2,2,4,4,3,4,1,3,2,4,3,1,2,3,1,1,1,2,1,2,1,5,8,1,3,2,2,2,2,3,2,2,-4,3,2,3,2,2,2,6,4,3,4,1,840002,-4,8,1,10,9,1,10,10,9,3,10,9,2,1,2,4,4,4,2,1,3,4,1,8,8,-4,2,0,0,0,0,2,3,1,1,1,10,6,9,9,9,1,5,1,3,1,2,4,2,2,2,3,2,2,3,3,1,1964,53,4,3,1,840,1,840,1,840,1,1,0,2,4,2,4,2,3,2,3,2,1,3,2,-4,1,5,-4,4,6,-4
2,7,2024,0,840722087,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,290,18.22,23.13,20170505,-4,-4.0,-4.0,128,0.678702186,10.6132138674884,0.385208,840003,5,2,1,3,3,4,2,2,2,4,5,4,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,-4,3,-4,1,3,3,3,3,3,3,3,3,4,3,3,1,4,4,4,4,1,3,2,1,2,1,2,1,4,2,3,3,3,2,10,5,1,5,2,2,4,4,2,4,4,4,-4,4,4,4,4,4,4,5,3,3,3,3,5,-4,2,4,3,3,8,3,4,4,5,5,5,3,3,4,4,4,3,4,4,4,4,1,3,1,-4,1,1,1,1,1,10,1,5,1,5,10,5,1,5,5,5,5,1,10,1,3,3,2,2,2,2,2,1,2,3,1,1985,32,2,2,2,316,0,316,0,316,1,1,5,6,4,2,4,2,5,3,6,3,1,5,3,-4,6,1,-4,-3,1,-4
2,7,2024,0,840722088,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,-5,18.13,18.32,20170503,-4,-4.0,-4.0,128,0.279250181,10.6132138674884,0.385208,840023,3,1,1,1,1,3,2,4,2,1,8,10,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-2,1,0,0,0,0,0,1,1,1,0,2,2,3,-4,1,-4,1,5,1,1,1,5,1,2,2,3,2,3,1,3,1,4,1,2,3,1,2,2,1,1,1,2,1,3,3,3,8,5,5,2,1,4,1,4,4,1,1,2,4,-4,1,1,4,4,1,3,6,1,1,2,2,840001,-4,5,1,10,1,7,8,8,7,7,10,7,1,1,3,1,1,1,4,4,1,1,0,8,8,-4,2,0,0,0,0,7,7,1,1,1,9,6,5,5,10,5,10,1,10,1,2,5,2,2,2,3,2,1,4,4,1,1985,32,2,2,1,840,1,840,1,840,2,1,1,4,4,2,4,2,5,3,6,3,1,1,2,-4,3,1,-4,1,7,-4
2,7,2024,0,840722089,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,-5,10.43,13.42,20170506,-4,-4.0,-4.0,128,0.691946382,10.6132138674884,0.385208,840003,3,2,1,3,2,3,1,4,2,2,8,7,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,-4,2,-4,2,4,3,2,2,3,1,3,2,4,2,2,2,3,3,2,3,1,2,1,4,2,1,3,1,2,1,2,2,3,7,1,1,1,1,3,1,4,3,1,4,2,3,-4,2,4,2,4,2,2,8,2,1,3,2,840001,-4,1,1,10,1,5,10,10,8,10,10,7,2,1,3,2,1,1,4,4,1,3,0,8,8,-4,2,0,0,0,0,1,1,1,1,1,10,7,7,10,5,1,10,1,5,1,1,2,4,4,2,3,2,2,4,4,1,1981,36,3,2,1,840,1,840,1,840,1,1,5,6,6,3,4,2,3,2,3,2,1,5,2,-4,4,6,-4,-3,3,-4
2,7,2024,0,840722090,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,130,16.48,18.59,20170504,-4,-4.0,-4.0,128,1.545893025,10.6132138674884,0.385208,840046,4,2,1,2,1,2,1,1,2,3,7,8,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,-4,3,-4,2,3,2,1,2,3,2,3,2,3,2,2,1,3,3,3,3,1,2,2,1,2,1,2,1,1,2,2,2,2,5,1,3,6,4,2,2,2,2,3,4,3,2,-4,4,3,3,2,3,2,1,3,4,4,2,840002,-4,2,4,10,10,1,10,2,6,5,10,6,2,2,2,2,1,3,3,2,2,2,0,7,2,-4,1,1,0,1,0,10,3,4,1,1,8,5,3,5,1,1,7,3,5,1,1,4,1,2,1,1,1,2,2,3,1,1964,53,4,3,1,840,1,840,1,840,1,1,1,5,4,2,4,2,3,2,3,2,1,1,2,-4,5,-2,-4,6,4,-4
2,7,2024,0,840722091,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,73,18.31,19.45,20170516,-4,-4.0,-4.0,128,1.515355623,10.6132138674884,0.385208,840037,-5,2,1,3,3,3,1,2,2,1,5,9,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,-2,0,0,0,0,0,1,0,1,1,2,-4,2,-4,1,4,4,2,2,2,1,2,2,3,2,2,2,4,3,3,4,1,2,2,4,3,1,2,1,3,1,2,2,1,3,4,4,8,7,1,2,3,3,1,3,2,-2,-4,4,3,2,3,1,1,3,4,3,4,1,840002,-4,5,5,9,4,7,5,9,3,3,9,6,2,1,3,2,2,3,4,3,2,3,0,4,3,-4,1,1,1,1,1,8,1,1,1,1,10,3,10,3,7,1,3,1,8,1,3,4,2,3,4,4,4,4,1,2,1,1979,38,3,2,1,840,1,840,1,840,1,1,4,2,4,2,3,2,-2,-2,-2,-2,1,8,2,-4,7,6,-4,-3,5,-4
2,7,2024,0,840722092,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,37,18.09,18.47,20170518,-4,-4.0,-4.0,128,0.616514959,10.6132138674884,0.385208,840014,3,3,1,3,1,4,4,4,2,1,7,10,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,-4,3,-4,5,5,1,5,5,5,1,2,1,4,2,2,1,1,3,3,1,1,3,4,1,2,0,1,3,3,1,3,2,3,1,4,4,3,1,3,3,3,3,4,4,4,4,-4,4,4,4,4,4,4,5,1,2,4,2,840004,-4,5,5,5,6,1,5,10,5,1,5,5,3,3,3,2,2,2,3,3,2,3,0,8,3,-4,2,1,1,0,0,10,1,1,1,1,1,5,1,10,1,1,5,5,5,1,1,3,4,4,2,2,2,4,4,4,1,1990,27,2,1,1,840,-2,840,-2,840,6,2,0,5,4,2,-3,-3,4,2,3,2,3,-3,3,-4,-3,7,-4,-3,5,-4
2,7,2024,0,840722093,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,48,11.48,12.37,20170504,-4,-4.0,-4.0,128,1.095850399,10.6132138674884,0.385208,840010,-5,1,1,-2,2,2,1,1,2,2,9,9,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,1,-4,1,-4,5,4,4,2,1,2,1,2,1,3,2,2,2,2,3,2,3,2,1,1,2,2,1,3,1,2,1,1,2,3,10,7,1,1,1,2,2,3,4,3,3,3,3,-4,2,3,3,4,2,4,3,4,3,4,1,840001,-4,1,1,10,1,1,10,10,3,10,10,8,1,1,1,3,2,3,3,1,3,3,2,1,1,-4,1,1,1,1,1,10,1,1,1,1,1,1,1,3,1,1,1,1,7,1,1,3,3,4,3,3,2,2,4,4,1,1956,61,5,3,1,840,1,840,1,840,1,1,2,2,6,3,5,3,3,2,3,2,1,2,3,-4,1,7,-4,8,5,-4
